圖名,點名,等級,圖號,標石號碼,標石種類,經度-度,分,秒,緯度-度,分,秒,高程_m,橫坐標_67坐標系統,縱坐標_67坐標系統
斗六,,3,9520-3,內導211,觀音石,120,31,14.1739,23,39,29.0207,54.910,201090,2617240
斗六,,3,9520-3,內導90,觀音石,120,33,5.9123,23,39,31.2384,83.089,204260,2617300
斗六,,3,9520-3,內導37,觀音石,120,30,44.3786,23,39,35.4088,51.161,200250,2617440
斗六,,3,9520-3,內導168,觀音石,120,30,12.7199,23,39,39.1633,48.033,199350,2617560
斗六,荷苞山,3,9520-3,272,花崗石,120,34,34.9412,23,39,41.0883,265.168,206780,2617590
斗六,,3,9520-3,內導100,觀音石,120,31,57.1695,23,39,41.0996,60.608,202310,2617610
斗六,,3,9520-3,內導135,觀音石,120,30,11.5809,23,39,43.8152,46.834,199320,2617700
斗六,,3,9520-3,內導212,觀音石,120,33,4.6358,23,39,44.9706,80.166,204220,2617720
斗六,,3,9520-3,內導120,觀音石,120,31,36.5673,23,39,47.7304,57.742,201730,2617810
斗六,新埔,3,9520-3,299,花崗石,120,32,39.1483,23,39,49.3670,71.782,203500,2617860
斗六,,3,9520-3,內導091,觀音石,120,30,10.7833,23,39,52.5442,45.121,199300,2617970
斗六,,3,9520-3,內導213,觀音石,120,30,21.4977,23,40,28.9020,44.697,199610,2619090
斗六,,3,9520-3,內導236,觀音石,120,36,23.7259,23,40,40.2868,232.739,209870,2619410
斗六,,3,9520-3,內導169,觀音石,120,30,3.2751,23,41,13.8336,39.138,199090,2620470
斗六,,3,9520-3,內導235,觀音石,120,30,17.3729,23,41,23.0975,41.067,199490,2620760
斗六,,3,9520-3,內導237,觀音石,120,35,55.3201,23,41,26.7148,110.927,209070,2620840
斗六,,3,9520-3,內導324,銅標,120,31,50.0041,23,41,26.7277,60.802,202120,2620860
斗六,田子山,3,9520-3,內補106,陽明山石,120,42,10.7330,23,41,27.9600,1119.915,219700,2620850
斗六,新厝山,3,9520-3,230,花崗石,120,36,35.1633,23,41,28.1957,200.022,210200,2620880
斗六,員山,3,9520-3,198,花崗石,120,40,52.7821,23,41,30.7371,593.625,217500,2620940
斗六,九老爺,3,9520-3,173,花崗石,120,30,6.9581,23,41,36.8479,39.454,199200,2621180
斗六,,3,9520-3,內導61,觀音石,120,32,19.4401,23,41,49.9013,57.826,202960,2621570
斗六,黃厝林頭,3,9520-3,235,花崗石,120,33,3.6069,23,41,54.7598,62.860,204210,2621710
斗六,,3,9520-3,內導323,銅標,120,31,4.2365,23,41,56.2139,63.899,200830,2621770
斗六,,3,9520-3,內導65,觀音石,120,33,24.5240,23,42,17.4414,62.379,204800,2622410
斗六,,3,9520-3,內導234,觀音石,120,36,6.5008,23,42,32.9158,161.867,209390,2622870
斗六,,3,9520-3,內導238,觀音石,120,33,32.4757,23,42,38.5740,61.055,205030,2623060
斗六,,3,9520-3,內導226,觀音石,120,34,20.7416,23,42,49.6999,65.919,206400,2623400
斗六,鯉魚尾山,3,9520-3,內補101,陽明山石,120,38,18.0968,23,43,2.7882,362.076,213120,2623780
斗六,斗六,3,9520-3,229,花崗石,120,31,18.0647,23,43,18.5773,41.282,201230,2624300
斗六,咬狗,3,9520-3,190,花崗石,120,36,6.0476,23,43,27.8034,221.780,209380,2624560
斗六,,3,9520-3,內導1017,銅標,120,30,52.2469,23,43,35.9474,48.152,200500,2624840
斗六,,3,9520-3,內導269,觀音石,120,31,14.2652,23,43,42.6114,41.770,201120,2625040
斗六,,3,9520-3,內導1016,銅標,120,31,40.8876,23,44,12.2075,48.708,201880,2625950
斗六,觸口山,3,9520-3,309,花崗石,120,38,0.6686,23,44,48.3673,331.494,212640,2627030
斗六,,3,9520-3,內導1014,銅標,120,35,53.0883,23,44,49.4380,92.583,209020,2627070
斗六,新厝,3,9520-3,253,花崗石,120,32,23.6545,23,44,53.9886,47.903,203090,2627230
南投,,3,9520-4,內導268,觀音石,120,32,17.2279,23,45,5.6935,45.968,202910,2627590
南投,,3,9520-4,內導1015,銅標,120,33,35.4368,23,45,7.7548,58.957,205130,2627650
南投,,3,9520-4,內導264,觀音石,120,36,25.9563,23,45,19.6133,116.605,209960,2628000
南投,,3,9520-4,內導266,觀音石,120,33,40.8219,23,45,35.4516,57.235,205280,2628500
南投,,3,9520-4,內導267,觀音石,120,33,25.5002,23,45,20.6189,54.421,204850,2628050
南投,九芎林,3,9520-4,內補102,陽明山石,120,34,20.0095,23,45,35.9224,62.950,206390,2628510
南投,,3,9520-4,內導265,觀音石,120,34,53.8904,23,45,50.6601,67.515,207350,2628960
南投,江西林山,3,9520-4,259,花崗石,120,40,41.7189,23,46,12.7304,250.641,217200,2629620
南投,林內,3,9520-4,178,花崗石,120,37,55.6644,23,46,19.6416,233.022,212500,2629840
南投,水子尾,3,9520-4,195,花崗石,120,44,25.9297,23,46,36.2275,578.252,223550,2630330
南投,藤湖山,3,9520-4,193,花崗石,120,42,42.6581,23,46,37.8950,321.657,220630,2630380
南投,A1,3,9520-4,內導286,銅片,120,30,55.2365,23,46,42.6569,54.227,200600,2630580
南投,A2,3,9520-4,內導287,銅片,120,30,38.5791,23,46,48.3292,58.572,200130,2630760
南投,A0,3,9520-4,內導101,觀音石,120,30,35.8799,23,47,0.9950,43.718,200050,2631150
南投,頂后埔,3,9520-4,陸補155,觀音山青石,120,31,15.4121,23,47,2.3309,47.067,201170,2631190
南投,樹子腳,3,9520-4,251,花崗石,120,30,3.8186,23,47,10.6096,39.750,199150,2631450
南投,A0-1,3,9520-4,內導102,觀音石,120,31,14.6743,23,47,14.8349,46.452,201150,2631570
南投,他里溫山,3,9520-4,197,花崗石,120,42,46.3316,23,47,56.8180,372.910,220740,2632810
南投,埔中央,3,9520-4,226,花崗石,120,38,33.8297,23,48,51.8871,427.341,213590,2634520
南投,,3,9520-4,內導092,觀音石,120,38,11.1275,23,49,11.8053,432.794,212950,2635130
南投,,3,9520-4,內導072,觀音石,120,38,36.0917,23,49,12.2884,408.652,213660,2635150
南投,B10,3,9520-4,內導110,觀音石,120,32,4.1526,23,49,18.8897,45.663,202570,2635380
南投,,3,9520-4,內導097,觀音石,120,37,47.1870,23,49,26.2825,420.526,212280,2635580
南投,下霸,3,9520-4,224,花崗石,120,32,18.3167,23,49,26.4063,46.707,202970,2635610
南投,B9,3,9520-4,內導109,觀音石,120,31,39.8481,23,49,28.4210,47.116,201880,2635680
南投,,3,9520-4,內導095,觀音石,120,38,13.0666,23,49,32.5379,419.288,213010,2635770
南投,,3,9520-4,內導094,觀音石,120,38,45.1837,23,49,33.8818,373.166,213920,2635810
南投,,3,9520-4,內導321,銅標,120,38,32.2240,23,49,35.3413,399.608,213550,2635860
南投,過坑,3,9520-4,181,花崗石,120,38,45.9942,23,49,42.3753,364.472,213940,2636070
南投,,3,9520-4,內導098,觀音石,120,36,52.7109,23,49,49.9340,322.868,210740,2636310
南投,三條圳,3,9520-4,303,花崗石,120,30,7.9151,23,49,51.1529,41.944,199280,2636390
南投,B7,3,9520-4,內導108,觀音石,120,30,48.2156,23,49,51.3429,40.137,200420,2636390
南投,大棚山,3,9520-4,182,花崗石,120,36,20.5115,23,50,1.9910,265.216,209830,2636690
南投,,3,9520-4,內導096,觀音石,120,38,5.0444,23,50,2.3303,405.931,212780,2636690
南投,,3,9520-4,內導313,銅標,120,37,45.5870,23,50,6.1443,420.057,212230,2636810
南投,B12,3,9520-4,內導111,觀音石,120,32,15.2175,23,50,13.3651,42.737,202890,2637060
南投,二水,3,9520-4,257,花崗石,120,34,59.0508,23,50,16.7741,56.709,207520,2637150
南投,,3,9520-4,內導258,觀音石,120,34,29.9607,23,50,18.6136,54.609,206700,2637210
南投,,3,9520-4,內導099,觀音石,120,35,0.1727,23,50,32.8165,55.239,207560,2637640
南投,隘寮埔,3,9520-4,271,花崗石,120,43,56.5653,23,50,39.6026,361.690,222730,2637810
南投,B13,3,9520-4,內導112,觀音石,120,31,48.7656,23,50,40.3615,39.702,202140,2637890
南投,口寮,3,9520-4,233,花崗石,120,37,25.9068,23,50,45.0077,410.401,211680,2638000
南投,,3,9520-4,內導376,觀音石,120,34,5.1776,23,50,46.0864,49.729,206000,2638050
南投,,3,9520-4,內導367,觀音石,120,33,10.7923,23,51,10.9933,43.793,204460,2638830
南投,B15,3,9520-4,內導113,觀音石,120,31,14.3209,23,51,16.4887,35.097,201170,2639010
南投,B16,3,9520-4,內導114,觀音石,120,30,54.9288,23,51,35.2249,33.499,200620,2639580
南投,,3,9520-4,內導369,觀音石,120,31,57.1270,23,51,38.4671,36.866,202380,2639680
南投,E15,3,9520-4,內導147,觀音石,120,30,40.4442,23,51,57.6992,32.382,200220,2640280
南投,E14,3,9520-4,內導146,觀音石,120,30,10.1476,23,52,1.3634,30.784,199360,2640390
南投,北斗,3,9520-4,201,花崗石,120,31,56.7679,23,52,21.1072,38.808,202380,2640990
南投,I1,3,9520-4,內導174,觀音石,120,32,20.7931,23,52,31.4140,37.572,203060,2641300
南投,I3,3,9520-4,內導175,觀音石,120,33,18.3472,23,52,53.6326,41.123,204690,2641980
南投,HI,3,9520-4,內導294,銅片,120,30,53.7872,23,52,59.1840,38.825,200600,2642170
南投,I4,3,9520-4,內導176,觀音石,120,33,30.7529,23,53,1.3707,39.679,205040,2642220
南投,牛枯嶺,3,9520-4,186,花崗石,120,39,10.3667,23,53,3.2303,284.038,214650,2642250
南投,萬斗山,3,9520-4,164,花崗石,120,42,57.7403,23,53,6.0108,380.311,221080,2642320
南投,I5,3,9520-4,內導178,觀音石,120,33,45.2476,23,53,11.0329,42.053,205450,2642520
南投,崁頂,3,9520-4,內補075,觀音山青石,120,34,19.6595,23,53,11.3537,41.126,206420,2642520
南投,橫山,3,9520-4,246,花崗石,120,37,27.8116,23,53,27.6957,442.389,211750,2643010
南投,H2,3,9520-4,內導295,銅片,120,31,4.0243,23,53,38.3952,44.511,200890,2643370
南投,I7,3,9520-4,內導319,銅片,120,34,8.1292,23,53,50.7177,45.428,206100,2643730
南投,湳港西,3,9520-4,內補027,觀音山青石,120,30,55.8195,23,53,54.8089,29.694,200660,2643880
南投,H3,3,9520-4,內導171,觀音石,120,30,30.5522,23,54,19.4498,27.308,199950,2644640
南投,H4,3,9520-4,內導172,觀音石,120,30,7.0264,23,54,37.4196,25.696,199290,2645190
南投,枋橋頭,3,9520-4,內補074,觀音山青石,120,34,29.3144,23,54,37.7200,37.684,206710,2645180
南投,包尾山,3,9520-4,298,花崗石,120,42,14.2544,23,54,50.3904,300.875,219860,2645530
南投,I9,3,9520-4,內導179,觀音石,120,34,43.0243,23,55,7.8310,34.067,207100,2646100
南投,I10,3,9520-4,內導180,觀音石,120,34,41.7885,23,55,22.5403,36.530,207060,2646560
南投,草尾,3,9520-4,237,花崗石,120,38,26.5212,23,55,24.2870,343.431,213420,2646590
南投,樟普寮,3,9520-4,194,花崗石,120,37,47.9797,23,55,38.8369,426.419,212330,2647040
南投,大坵園,3,9520-4,266,花崗石,120,44,42.9699,23,55,48.0311,276.054,224060,2647300
南投,I11,3,9520-4,內導181,觀音石,120,34,37.5539,23,55,56.7828,32.426,206950,2647610
南投,I12,3,9520-4,內導182,觀音石,120,34,31.8130,23,56,15.8186,29.969,206780,2648200
南投,南投台,3,9520-4,280,花崗石,120,37,37.0556,23,56,42.9526,401.184,212020,2649020
南投,員林,3,9520-4,內補073,觀音山青石,120,34,25.4447,23,56,45.1635,30.154,206610,2649100
南投,I13,3,9520-4,內導183,觀音石,120,34,4.8954,23,56,48.1506,28.289,206030,2649190
南投,I14,3,9520-4,內導184,觀音石,120,33,22.7483,23,56,48.2113,26.481,204840,2649200
南投,I15,3,9520-4,內導185,觀音石,120,33,12.1176,23,56,54.5770,27.886,204540,2649400
南投,I16,3,9520-4,內導186,觀音石,120,32,49.1926,23,57,4.0675,26.358,203890,2649690
南投,I17,3,9520-4,內導187,觀音石,120,32,37.4286,23,57,14.9016,26.316,203560,2650020
南投,下城,3,9520-4,234,花崗石,120,43,51.6369,23,57,17.0698,379.051,222620,2650040
南投,油車,3,9520-4,內補077,觀音山青石,120,32,6.0782,23,57,34.6544,22.646,202670,2650630
南投,G8,3,9520-4,內導161,觀音石,120,30,3.1894,23,57,37.8814,19.578,199200,2650750
南投,J1,3,9520-4,內導188,觀音石,120,32,52.4594,23,57,40.6720,26.197,203980,2650810
南投,G2,3,9520-4,內導029,觀音石,120,31,31.6547,23,57,43.7682,19.997,201700,2650920
南投,G7,3,9520-4,內導160,觀音石,120,30,33.2859,23,57,45.9290,19.169,200050,2650990
南投,G4,3,9520-4,內導158,觀音石,120,30,50.7540,23,57,50.7860,18.846,200540,2651140
南投,G3,3,9520-4,內導157,觀音石,120,31,4.1965,23,57,51.2064,19.108,200920,2651150
南投,G6,3,9520-4,內導159,觀音石,120,30,25.9476,23,57,58.2091,18.052,199840,2651370
南投,二重南,3,9520-4,240,花崗石,120,30,36.6262,23,58,2.8862,20.054,200150,2651510
南投,J4,3,9520-4,內導318,銅片,120,33,32.4429,23,58,13.6680,23.079,205120,2651830
南投,員林西,3,9520-4,內補072,觀音山青石,120,33,19.7098,23,58,18.2956,22.726,204760,2651970
南投,J3,3,9520-4,內導189,觀音石,120,33,4.6851,23,58,18.9602,24.018,204330,2651990
南投,J5,3,9520-4,內導190,觀音石,120,33,25.9835,23,58,54.2352,22.155,204940,2653070
南投,港尾,3,9520-4,陸補146,觀音石,120,33,45.9354,23,58,54.3869,22.206,205500,2653080
南投,J7,3,9520-4,內導314,銅片,120,34,6.6533,23,59,5.5869,33.663,206090,2653420
南投,J6,3,9520-4,內導191,觀音石,120,33,40.9023,23,59,7.3370,21.074,205360,2653480
南投,有公嶺,3,9520-4,165,花崗石,120,37,9.7375,23,59,8.3213,173.278,211260,2653490
南投,南埔,3,9520-4,282,花崗石,120,43,25.7444,23,59,21.9800,176.793,221890,2653890
南投,J8,3,9520-4,內導192,觀音石,120,33,52.3714,23,59,34.8143,18.996,205690,2654320
南投,J16,3,9520-4,內導197,觀音石,120,31,57.3305,23,59,35.8597,16.445,202440,2654360
南投,大庄,3,9520-4,210,花崗石,120,31,43.2539,23,59,40.4521,17.487,202040,2654510
南投,J17,3,9520-4,內導198,觀音石,120,31,26.9217,23,59,42.5543,17.052,201580,2654570
南投,J9,3,9520-4,內導193,觀音石,120,33,33.1329,23,59,51.4108,18.089,205150,2654830
東勢,公羅坪,3,9521-1,內補251,觀音石,120,45,32.0370,24,15,14.4871,571.921,225510,2683180
東勢,新社,3,9521-1,152,花崗石,120,47,30.9678,24,15,55.6022,448.049,228870,2684440
東勢,觀音山,3,9521-1,6589,花崗石,120,55,5.7129,24,16,49.0638,1250.699,241700,2686070
東勢,東勢,3,9521-1,4175,花崗石,120,50,26.7871,24,16,51.6107,527.988,233830,2686160
東勢,烏石坑,3,9521-1,6591,花崗石,120,58,19.2935,24,16,55.2145,2177.968,247160,2686260
東勢,吊神山,3,9521-1,內補255,觀音石,120,48,45.5096,24,17,32.2640,594.344,230980,2687410
東勢,罩蘭崎,3,9521-1,15,花崗石,120,47,22.2912,24,17,50.0498,422.706,228630,2687960
東勢,百川,3,9521-1,6592,花崗石,120,59,8.9586,24,18,28.2470,1596.629,248560,2689120
東勢,遠藤山,3,9521-1,6588,花崗石,120,56,34.8142,24,18,33.9020,1333.492,244210,2689300
東勢,大克山,3,9521-1,4204,花崗石,120,53,56.2109,24,19,24.7854,1236.463,239740,2690860
東勢,百志興保,3,9521-1,6593,花崗石,120,59,54.3754,24,19,47.6745,2322.828,249840,2691560
東勢,下太平,3,9521-1,56,花崗石,120,46,38.0140,24,20,8.9275,501.383,227390,2692240
東勢,雪山坑,3,9521-1,6590,花崗石,120,56,55.4148,24,20,27.6309,1360.207,244790,2692790
東勢,地沙尾,3,9521-1,4174,花崗石,120,50,51.1725,24,21,37.1401,484.425,234530,2694940
東勢,南坑山,3,9521-1,6626,花崗石,120,59,22.9088,24,21,59.1955,1870.954,248950,2695610
東勢,千兩山,3,9521-1,6629,花崗石,120,56,27.0124,24,22,12.7847,1126.552,243990,2696030
東勢,拐子湖,3,9521-1,86,花崗石,120,45,54.7222,24,22,55.4932,549.070,226180,2697360
東勢,細雞岺,3,9521-1,80,花崗石,120,49,56.2975,24,23,28.3867,599.405,232990,2698370
東勢,包樹崠,3,9521-1,1,花崗石,120,52,30.7614,24,23,35.7831,592.743,237340,2698590
東勢,司馬限山,3,9521-1,6628,花崗石,120,56,52.6822,24,24,5.0046,1454.517,244720,2699480
東勢,南勢山,3,9521-1,6631,花崗石,120,54,55.8983,24,24,34.5188,1039.243,241430,2700390
東勢,松樹江,3,9521-1,157,花崗石,120,46,40.8241,24,25,20.8349,567.136,227480,2701830
東勢,雞隆,3,9521-1,45,花崗石,120,49,52.6853,24,25,41.1979,727.389,232890,2702450
東勢,洗水山,3,9521-1,6630,花崗石,120,56,58.3284,24,26,10.7990,1610.116,244880,2703350
東勢,半天寮,3,9521-1,6632,花崗石,120,55,19.1171,24,27,10.8242,835.016,242080,2705200
東勢,茄冬更,3,9521-1,71,花崗石,120,45,34.7762,24,27,15.8427,330.396,225630,2705370
東勢,上島山,3,9521-1,6635,花崗石,120,58,35.1023,24,27,42.7998,1438.071,247600,2706180
東勢,十一分,3,9521-1,5011,花崗石,120,53,52.7546,24,28,9.8485,751.132,239650,2707020
東勢,員屯山,3,9521-1,156,花崗石,120,47,13.3812,24,28,12.2470,339.338,228410,2707100
東勢,虎子山,3,9521-1,6634,,120,59,12.0920,24,29,4.9125,1493.466,248650,2708710
東勢,橫瀧山,3,9521-1,6633,花崗石,120,57,19.6724,24,29,12.8655,1317.745,245480,2708950
東勢,八角崠山,3,9521-1,4180,花崗石,120,51,53.5223,24,29,21.2987,750.740,236300,2709220
國姓,刣牛,3,9521-2,內補313,觀音石,120,56,4.8495,24,0,24.1880,527.074,243350,2655770
國姓,龜子頭,3,9521-2,4189,花崗石,120,49,31.2557,24,0,36.2468,700.830,232230,2656150
國姓,火炎山,3,9521-2,(圖根點6),花崗石,120,47,40.4431,24,0,57.0017,525.839,229100,2656800
國姓,塩菜甕,3,9521-2,內補257,觀音石,120,49,50.2018,24,2,54.0958,770.488,232770,2660390
國姓,霧峰契,3,9521-2,4184,花崗石,120,46,6.4229,24,2,54.5494,483.048,226450,2660420
國姓,我音,3,9521-2,6403,花崗石,120,59,6.7250,24,3,30.8796,1239.158,248490,2661510
國姓,水長流,3,9521-2,4176,花崗石,120,51,2.6027,24,3,51.5904,729.871,234810,2662160
國姓,眉冷山,3,9521-2,5002,花崗石,120,56,9.8308,24,4,58.2747,886.977,243490,2664200
國姓,別毛,3,9521-2,6401,花崗石,120,58,2.9722,24,5,29.7486,1269.246,246690,2665170
國姓,大尖腳,3,9521-2,4182,花崗石,120,45,50.9680,24,5,33.6262,432.208,226020,2665310
國姓,烏來,3,9521-2,6402,花崗石,120,54,12.4848,24,6,11.8073,1002.563,240180,2666470
國姓,眉原山,3,9521-2,6407,花崗石,120,58,49.6129,24,6,58.3064,1785.358,248010,2667900
國姓,阿冷,3,9521-2,6585,花崗石,120,55,45.0547,24,7,9.0233,1197.984,242800,2668230
國姓,暗影山,3,9521-2,4181,花崗石,120,48,34.8786,24,8,23.0903,997.217,230650,2670520
國姓,黑田山,3,9521-2,4150,花崗石,120,53,8.7163,24,8,32.4140,1064.459,238380,2670800
國姓,白毛山,3,9521-2,6408,花崗石,120,54,49.5298,24,9,30.9709,1522.104,241230,2672600
國姓,唐麻丹,3,9521-2,6409,花崗石,120,57,40.4024,24,9,39.5348,1305.461,246050,2672860
國姓,抽藤坑,3,9521-2,內補012,觀音石,120,49,29.2722,24,10,22.8783,593.571,232190,2674200
國姓,東卯山,3,9521-2,內補220,銅標,120,56,58.9732,24,11,15.3407,1690.403,244890,2675800
國姓,佳保台,3,9521-2,6406,花崗石,120,59,59.5583,24,11,17.3051,1405.939,249980,2675860
國姓,二科山,3,9521-2,129,花崗石,120,47,31.5926,24,11,25.1018,775.840,228870,2676120
國姓,大茅埔,3,9521-2,109,花崗石,120,50,17.5561,24,11,44.4422,630.418,233560,2676710
國姓,白冷,3,9521-2,6582,花崗石,120,55,24.5745,24,12,2.6064,1330.412,242220,2677260
國姓,屋我尾,3,9521-2,6584,花崗石,120,57,46.8417,24,12,43.6483,1796.448,246240,2678520
國姓,分桂林,3,9521-2,6587,花崗石,120,53,22.4440,24,13,13.6362,1091.198,238780,2679450
國姓,大湳,3,9521-2,130,花崗石,120,47,55.0323,24,13,34.2784,483.137,229540,2680090
國姓,橫嶺山,3,9521-2,6581,花崗石,120,55,56.7460,24,13,50.9228,2024.238,243130,2680590
國姓,新伯公,3,9521-2,74,花崗石,120,50,6.6898,24,14,10.2678,563.764,233260,2681190
台中市,草屯,3,9521-3,167,花崗石,120,39,49.9310,24,0,1.4348,84.926,215800,2655110
台中市,鉅山,3,9521-3,1,花崗石,120,44,36.6305,24,0,16.3682,344.748,223900,2655550
台中市,J10,3,9521-3,內導194,觀音石,120,33,19.1248,24,0,18.1237,20.754,204750,2655660
台中市,J18,3,9521-3,內導199,觀音石,120,31,9.9382,24,0,19.3959,15.071,201100,2655710
台中市,J14,3,9521-3,內導196,觀音石,120,32,5.9222,24,0,26.0049,17.273,202690,2655910
台中市,J19,3,9521-3,內導200,觀音石,120,31,2.2869,24,0,35.3664,14.523,200890,2656200
台中市,J13,3,9521-3,內導315,銅片,120,32,5.8632,24,0,43.5949,19.833,202690,2656450
台中市,松子嶺,3,9521-3,44,花崗石,120,35,45.3085,24,0,49.1930,253.193,208890,2656600
台中市,J11,3,9521-3,內導195,觀音石,120,33,4.2229,24,0,53.3118,19.389,204340,2656740
台中市,J20,3,9521-3,內導316,銅片,120,30,57.9072,24,0,58.5190,20.702,200770,2656910
台中市,新興,3,9521-3,243,花崗石,120,30,40.1643,24,1,2.0180,15.609,200270,2657020
台中市,J21,3,9521-3,內導201,觀音石,120,30,24.3019,24,1,7.2473,14.089,199820,2657180
台中市,萬斗六,3,9521-3,16,花崗石,120,41,57.0282,24,1,19.6391,256.561,219390,2657510
台中市,灣雅,3,9521-3,內補071,觀音山青石,120,32,47.0259,24,1,19.7494,18.919,203850,2657560
台中市,竹林,3,9521-3,17,花崗石,120,36,46.6821,24,1,25.0916,94.435,210620,2657700
台中市,J22,3,9521-3,內導202,觀音石,120,30,13.4064,24,1,30.7588,15.617,199510,2657910
台中市,大竹園,3,9521-3,內補087,觀音山青石,120,38,29.4562,24,1,57.9790,59.943,213530,2658700
台中市,快官山,3,9521-3,81,花崗石,120,36,9.5556,24,2,51.7371,120.682,209580,2660370
台中市,J24,3,9521-3,內導317,銅片,120,30,3.8929,24,2,53.8965,24.416,199250,2660470
台中市,二崩坑,3,9521-3,95,花崗石,120,34,38.9345,24,3,12.6740,232.301,207020,2661020
台中市,阿罩霧,3,9521-3,184,花崗石,120,41,58.2141,24,4,1.5598,180.654,219440,2662490
台中市,石螺潭,3,9521-3,內補084,觀音山青石,120,37,29.0754,24,4,9.0769,38.611,211840,2662740
台中市,八卦山,3,9521-3,60,花崗石,120,32,45.8203,24,4,53.1462,97.050,203840,2664120
台中市,大里,3,9521-3,103,花崗石,120,39,51.7760,24,5,48.5193,40.558,215870,2665790
台中市,車籠山,3,9521-3,114,花崗石,120,44,30.7530,24,6,17.4559,437.673,223750,2666660
台中市,山子頭,3,9521-3,陸補93,水泥樁,120,32,53.7059,24,7,7.8757,24.757,204080,2668260
台中市,北下橋,3,9521-3,內補213,銅標,120,39,23.6653,24,7,36.8592,67.473,215090,2669120
台中市,學田,3,9521-3,陸補90,水泥柱,120,34,42.1687,24,7,40.4666,138.744,207140,2669260
台中市,麻慈埔,3,9521-3,內補254,觀音石,120,38,8.1382,24,7,56.3238,0.000,212960,2669730
台中市,嶺東,3,9521-3,內導805,銅標,120,36,2.0018,24,8,22.1371,80.169,209400,2670530
台中市,三汀山,3,9521-3,陸補145,水泥樁,120,44,39.9305,24,8,26.8520,480.191,224020,2670640
台中市,台中,3,9521-3,89,花崗石,120,40,30.6277,24,8,48.5026,89.598,216980,2671320
台中市,,3,9521-3,內導802,銅標,120,40,15.7978,24,8,55.4397,116.385,216570,2671540
台中市,大肚,3,9521-3,23,花崗石,120,33,58.8933,24,8,56.9386,294.087,205930,2671610
台中市,知高,3,9521-3,98,花崗石,120,35,43.2490,24,9,41.5739,126.019,208880,2672980
台中市,工業區,3,9521-3,內導505,觀音石,120,35,56.7899,24,10,14.5064,120.419,209260,2673990
台中市,賴厝廍埔,3,9521-3,66,花崗石,120,39,45.1784,24,10,26.1006,109.048,215710,2674330
台中市,觀音山,3,9521-3,5012,花崗石,120,43,58.1464,24,10,29.3091,317.655,222850,2674410
台中市,竹坑,3,9521-3,161,花崗石,120,33,16.7702,24,10,32.8988,205.655,204750,2674570
台中市,逢甲,3,9521-3,內導804,銅標,120,38,25.4028,24,10,48.3889,117.736,213460,2675020
台中市,水堀頭山,3,9521-3,19,花崗石,120,36,0.5371,24,11,14.2610,146.265,209370,2675830
台中市,P7,3,9521-3,內補504,觀音石,120,36,2.8923,24,11,21.4647,147.869,209440,2676050
台中市,福頭崙,3,9521-3,陸補,花崗石,120,30,23.7047,24,11,35.5966,7.307,199870,2676510
台中市,龍目井,3,9521-3,104,花崗石,120,32,42.8314,24,12,17.0752,57.513,203800,2677780
台中市,豐丘,3,9521-3,內補212,,120,41,48.2650,24,12,40.6652,182.322,219190,2678460
台中市,馬崗厝,3,9521-3,48,花崗石,120,39,4.0348,24,13,7.8201,138.078,214560,2679310
台中市,大肚,3,9521-3,內導503,,120,35,54.3252,24,13,9.2800,245.934,209210,2679370
台中市,安良港,3,9521-3,73,花崗石,120,30,30.6804,24,13,26.4530,4.357,200080,2679920
台中市,北勢頭,3,9521-3,41,花崗石,120,35,28.8788,24,13,29.6729,300.553,208490,2680000
台中市,林牛山,3,9521-3,陸補104,水泥樁,120,43,45.4668,24,13,35.1889,464.058,222500,2680130
台中市,大肚山,3,9521-3,133,花崗石,120,36,10.8431,24,14,4.8348,241.194,209680,2681070
大甲,上員林,3,9521-4,內補217,銅標,120,38,51.1951,24,15,3.2872,174.261,214210,2682860
大甲,豐原,3,9521-4,內補214,銅標,120,42,13.6493,24,15,12.3161,223.988,219920,2683130
大甲,鹿寮,3,9521-4,126,花崗石,120,34,0.9568,24,15,21.3010,95.927,206020,2683440
大甲,梧棲街,3,9521-4,內補215,銅標,120,30,50.7185,24,15,24.7384,5.339,200660,2683560
大甲,K6,3,9521-4,內導506,觀音石,120,40,42.2246,24,15,37.1393,182.969,217340,2683890
大甲,五伴,3,9521-4,94,花崗石,120,40,36.9628,24,15,46.9505,180.489,217190,2684200
大甲,A2,3,9521-4,內導501,花崗石,120,34,26.5733,24,16,3.7886,101.962,206750,2684740
大甲,金瓜山,3,9521-4,內補211,銅標,120,38,4.1367,24,16,20.0835,221.421,212890,2685230
大甲,十三張犂,3,9521-4,137,花崗石,120,40,31.0344,24,17,36.4167,182.396,217030,2687570
大甲,鎮平,3,9521-4,內補256,觀音石,120,32,42.9518,24,17,45.9470,5.448,203840,2687900
大甲,海風,3,9521-4,135,花崗石,120,35,54.3894,24,18,0.9250,193.571,209230,2688340
大甲,四嵌頂,3,9521-4,內補253,觀音石,120,38,54.8994,24,18,34.5465,177.216,214330,2689360
大甲,E3,3,9521-4,內導803,銅標,120,33,15.5369,24,18,47.2730,21.007,204760,2689780
大甲,七塊山,3,9521-4,105,花崗石,120,44,39.3954,24,19,4.9450,417.765,224040,2690270
大甲,番子寮,3,9521-4,46,花崗石,120,33,54.1713,24,19,14.1533,23.598,205850,2690600
大甲,E2,3,9521-4,內導801,銅標,120,33,42.3091,24,19,18.9008,28.013,205520,2690750
